CCDC42	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD6L	0	0	0	0	0	0	0	0.01	0	0.01	0	0.05	0	0	0	0	0	0	0
PIK3R6	0.05	0.01	0.02	0.03	0	0.02	0.01	0.08	0	0.1	0.03	0	0.03	0	0.11	0.05	0	0.75	0
PIK3R5	0.3	0.32	0.26	0.28	0.02	0.55	0.63	0.5	0	0.45	0.4	0.01	0.21	0.32	0.67	0.36	0.05	0	0.06
AC002091.2	0.02	0.02	0	0.01	0	0	0.01	0.02	0	0.01	0	0	0	0.04	0	0	0	0	0
AC002091.1	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0
NTN1	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005695.3	0.01	0	0.01	0.01	0	0.01	0.01	0	0	0	0.02	0	0	0	0	0	0	0	0
STX8	0.63	0.69	0.51	0.51	0.35	0.67	0.62	0.45	0.53	0.44	0.83	0.47	0.46	0.38	0.31	0.41	0.34	0.21	0.5
AC005695.2	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
AC087501.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC087501.4	0.01	0.01	0.01	0.02	0.01	0.01	0	0.01	0.03	0.01	0.02	0	0	0	0	0	0	0	0
USP43	0	0.03	0	0.02	0	0	0	0.01	0	0	0.06	0.05	0	0	0	0	0	0	0
GLP2R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0
RCVRN	0	0	0	0	0	0	0	0.01	0	0.02	0	0	0	0	0	0.01	0.06	0	0
GAS7	0.12	0.04	0.03	0.01	0.04	0.06	0.3	0.52	0.03	1.49	0.19	0	0.11	0	0.29	0.67	0.05	0.56	0
MYH3	0	0.01	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0
AC002347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCO1	0.2	0.25	0.2	0.15	0.21	0.24	0.25	0.13	0.21	0.16	0.21	0.26	0.06	0.19	0.21	0.16	0.28	0	0.07
ADPRM	0.07	0.09	0.17	0.08	0.07	0.04	0.12	0.03	0.02	0.03	0.08	0.07	0.21	0.05	0.07	0.02	0.05	0	0.09
TMEM220	0.01	0.03	0.01	0.01	0.12	0.02	0.01	0.07	0.09	0.01	0.05	0.17	0.13	0.03	0.18	0.06	0.05	0.95	0.9
TMEM220-AS1	0	0	0	0	0.01	0	0	0.01	0.03	0	0	0	0	0	0	0	0	0	0.2
AC015908.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAH9	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
ZNF18	0.07	0.06	0.03	0.04	0.02	0.06	0.05	0.03	0.02	0.07	0.06	0.02	0	0.1	0.06	0.03	0	0	0
MAP2K4	0.15	0.14	0.08	0.17	0.23	0.18	0.16	0.17	0.17	0.14	0.16	0.19	0.07	0.09	0.23	0.1	0.32	0	0
LINC00670	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0
AC068442.1	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
MYOCD	0.01	0	0.01	0	0	0	0.01	0	2.03	0.01	0.02	0	0	0.02	0	0.08	0	0	0
AC005358.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP44	0.02	0.05	0.01	0	0.03	0.02	0.01	0.01	0.2	0	0.02	0.14	0.02	0	0	0	0.07	0	0
ELAC2	0.08	0.09	0.06	0.06	0.23	0.12	0.19	0.1	0.13	0.11	0.25	0.13	0.03	0.11	0.08	0.11	0.22	0	0.18
HS3ST3A1	0	0	0	0	0.04	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
COX10-AS1	0.06	0.06	0.05	0.03	0.07	0.09	0.08	0.11	0.04	0.02	0.12	0.15	0.07	0.03	0.07	0	0	0	0
AC005304.2	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0
AC005304.3	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
COX10	0.07	0.08	0.09	0.09	0.06	0.12	0.17	0.05	0.13	0.04	0.06	0.13	0.08	0.04	0.02	0.06	0.07	0	0
HS3ST3B1	0.05	0.06	0.08	0.02	0.05	0.07	0.07	0.04	0.02	0.05	0.06	0.04	0	0.64	0.12	0.03	0.26	0	0.03
AC005224.3	0.01	0.01	0.01	0	0.01	0.01	0.01	0	0	0	0	0	0	0.07	0	0.01	0	0	0
AC005224.2	0.03	0.08	0.07	0.03	0.04	0.04	0.15	0.05	0.01	0.07	0.14	0.03	0	0.59	0.43	0	0	0	0
PMP22	0	0	0	0	0.43	0	0	0.11	0.38	0.04	0	0.08	0	0.1	0.04	0	0.28	0.25	0
TEKT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0
CDRT4	0.01	0.02	0.01	0.01	0.01	0.04	0	0	0	0	0.02	0.03	0.01	0.02	0	0	0	0	0
TVP23C	0.05	0.03	0.02	0.03	0.02	0.06	0.08	0.04	0	0	0.11	0.03	0	0.03	0	0.01	0.04	0	0
AC005838.2	0.06	0.04	0.03	0.01	0.03	0.06	0.04	0.01	0.02	0.01	0.06	0.01	0.03	0.03	0.04	0	0	0	0
CDRT1	0.01	0	0	0	0	0.01	0.01	0	0	0	0.01	0	0	0	0	0.01	0	0	0
TRIM16	0.04	0.04	0.02	0.01	0.19	0.03	0.04	0.03	0.03	0.03	0.08	0.06	0	0.01	0	0.02	0	0.19	0
ZNF286A	0.16	0.12	0.08	0.08	0.16	0.14	0.22	0.03	0.13	0.04	0.16	0.24	0.07	0.03	0.02	0.03	0.05	0	0.05
AC015922.3	0	0	0	0	0.1	0	0	0	0.08	0.01	0	0.08	0	0	0.11	0	0.06	0	0
LINC02087	0	0	0.01	0.01	0	0.01	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0
ADORA2B	0	0.01	0	0	0.01	0.01	0	0.05	0.01	0.05	0	0	0	0	0	0.08	0	0	0
ZSWIM7	0.36	0.29	0.25	0.3	0.35	0.33	0.29	0.61	0.52	0.5	0.3	0.52	0.2	0.42	0.32	0.52	0.46	0.46	0.28
TTC19	0.68	0.66	0.52	0.49	0.76	0.75	0.65	0.61	0.55	0.46	0.79	0.7	0.29	0.33	0.31	0.51	0.54	0.1	0.07
AC002553.2	0.03	0.03	0.01	0.02	0.01	0.01	0.08	0.02	0.01	0.02	0.06	0.01	0	0.03	0.01	0.02	0	0	0
NCOR1	1.45	1.29	1.07	1.09	1.09	1.45	1.5	0.92	1.1	1.14	1.7	1.16	1.16	0.91	1.01	0.87	0.37	1	0.22
AC002553.1	0.07	0.04	0.04	0.04	0.05	0.07	0.02	0.02	0.02	0.01	0.06	0.03	0.03	0.01	0	0.02	0	0.16	0
PIGL	0.12	0.16	0.1	0.09	0.13	0.12	0.1	0.08	0.14	0.03	0.11	0.21	0.09	0.18	0.12	0.03	0.31	0.35	0.19
CENPV	0.08	0.08	0.08	0.09	0.01	0.06	0.05	0.04	0.26	0.01	0.18	0.33	0.11	0.12	0.05	0.09	0	0.38	0.38
UBB	6.81	11.22	6.2	6.92	4.95	8.98	9.24	4.15	7.34	3.82	12.33	6.83	5.16	7.1	5.5	4.92	7.91	15.96	13.82
AC093484.3	0	0.01	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0.23	0
AC093484.2	0.01	0.04	0.01	0.01	0	0.02	0.02	0.02	0.01	0.01	0.04	0	0	0.03	0	0.06	0	0	0
TRPV2	0.34	0.29	0.22	0.21	0.06	0.33	0.38	0.25	0.44	0.19	0.25	0.01	0.09	0.29	0.22	0.47	0.89	0	0
SNHG29	3.04	3.81	3.79	3.59	4.25	2.97	2.8	4.48	4.46	3.53	3.95	9.08	3.38	4.65	1.76	5.34	3.37	5.5	3.81
AC093484.4	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0
LRRC75A	0.45	0.51	0.53	0.45	0.42	0.48	0.32	0.44	0.48	0.4	0.53	0.85	0.48	0.45	0.24	0.47	0.31	1.66	0.7
ZNF287	0.04	0.04	0.04	0.02	0.06	0.08	0.05	0.01	0.05	0.01	0.03	0.03	0.03	0	0	0.02	0.08	0	0
AC127540.1	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF624	0.02	0.04	0.04	0.01	0.05	0.04	0.08	0.01	0.04	0.05	0.03	0.02	0.02	0	0	0.02	0.13	0	0
CCDC144A	0.11	0.14	0.1	0.11	0.12	0.02	0.03	0.1	0.24	0.08	0.13	0.11	0.08	0.06	0.04	0.09	0.16	0.16	0
AC098850.1	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	0	0	0	0	0	0.01	0	0	0	0.01	0	0.01	1.01	0.01	0	0	0	0	0
AC104024.1	0	0	0	0	0	0	0	0	0	0	0.01	0	0.03	1.06	0	0	0	0	0
AC104024.4	0	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0
MPRIP	0.38	0.64	0.52	0.7	0.84	0.46	0.35	0.27	2.08	0.34	0.6	0.8	0.55	0.55	0.27	0.6	0.23	0.29	0.2
MPRIP-AS1	0.03	0.05	0.06	0.04	0.05	0.03	0.04	0.11	0.23	0.01	0.09	0.29	0.09	0.13	0	0.08	0.13	0	0
AC055811.1	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
PLD6	0.01	0.01	0.04	0.04	0.01	0.01	0	0.01	0.01	0	0.01	0.01	0	0.03	0.01	0	0.24	0	0
FLCN	0.08	0.1	0.08	0.1	0.09	0.1	0.04	0.14	0.12	0.32	0.12	0.15	0.16	0.1	0.38	0.04	0.54	0.2	0
AC055811.3	0	0	0	0	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0	0
COPS3	0.29	0.44	0.33	0.32	0.29	0.38	0.43	0.68	0.39	0.5	0.55	0.36	0.2	0.36	0.19	0.35	0.14	0.38	0.13
NT5M	0.07	0.04	0.04	0.04	0	0.05	0.02	0.02	0.01	0	0.03	0.01	0	0	0	0	0	0	0.02
MED9	0.08	0.09	0.05	0.07	0.06	0.07	0.07	0.06	0.15	0.05	0.08	0.13	0.08	0.2	0.05	0.04	0.08	0	0.05
RASD1	0.17	0.18	0.19	0.15	0.19	0.07	0.04	0.14	5.82	0.05	0.02	0.19	0.1	7.28	0.06	0.04	0.16	0	0
PEMT	0.06	0.06	0.07	0.08	0.24	0.08	0.07	0.07	0.19	0.1	0.1	0.15	0.08	0.06	0.08	0.06	0.04	0	1.14
RAI1	0.09	0.06	0.05	0.08	0.16	0.12	0.05	0.06	0.06	0.09	0.17	0.2	0	0.17	0.04	0.08	0.03	0	0
SMCR5	0.06	0.06	0.01	0.04	0.02	0.03	0.07	0.02	0.02	0.02	0.05	0.12	0.12	0.08	0	0.05	0	0	0
SREBF1	0.12	0.18	0.11	0.34	0.16	0.29	0.21	0.22	0.15	0.17	0.24	0.09	0.13	0.23	0.62	0.22	0.82	0	0.18
TOM1L2	0.09	0.09	0.09	0.06	0.25	0.13	0.12	0.06	0.21	0.11	0.11	0.15	0.01	0.08	0.1	0.08	0.31	0.21	0
AC122129.1	0.01	0.01	0	0	0.01	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0.23	0
DRC3	0.01	0.02	0.01	0.01	0.06	0	0.01	0.01	0.01	0	0	0.12	0.04	0.01	0	0.03	0.08	0	0
ATPAF2	0.05	0.05	0.04	0.03	0.09	0.08	0.08	0.1	0.08	0.1	0.07	0.11	0.04	0.23	0.03	0.15	0.05	0	0.03
GID4	0.08	0.07	0.05	0.05	0.1	0.09	0.12	0.06	0.1	0.06	0.09	0.05	0.12	0.1	0.04	0.04	0.05	0	0.17
DRG2	0.23	0.19	0.19	0.18	0.27	0.2	0.23	0.16	0.23	0.13	0.32	0.24	0.11	0.15	0.18	0.08	0.14	0.52	0.06
MYO15A	0.01	0.01	0	0	0	0	0	0	0	0.01	0.01	0.02	0	0.01	0.01	0.03	0	0	0
AC087164.1	0.02	0.01	0.01	0.01	0	0	0.02	0.01	0.01	0.01	0	0	0.03	0.08	0	0	0	0	0
ALKBH5	0.56	0.39	0.48	0.42	0.47	0.56	0.48	0.32	0.63	0.37	0.51	0.21	0.46	0.65	0.36	0.26	0.27	0	0.08
LLGL1	0.05	0.04	0.04	0.05	0.13	0.05	0.07	0.01	0.03	0.05	0.07	0.03	0	0	0	0.02	0.05	0	0
FLII	0.3	0.28	0.3	0.22	0.65	0.27	0.28	0.47	0.28	0.81	0.38	0.42	0.35	0.45	0.5	0.28	0.55	0.19	0.03
MIEF2	0.05	0.03	0.02	0.02	0.03	0.02	0.02	0.01	0.08	0	0.05	0.11	0.02	0	0.02	0.02	0.03	0	0
AC127537.1	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
TOP3A	0.09	0.11	0.05	0.1	0.1	0.12	0.16	0.17	0.05	0.26	0.13	0.05	0.01	0.23	0.2	0.2	0	0	0
SMCR8	0.1	0.12	0.08	0.12	0.09	0.17	0.11	0.22	0.06	0.37	0.14	0.06	0.1	0.11	0.41	0.06	0	0	0.05
SHMT1	0.05	0.14	0.04	0.1	0.09	0.05	0.06	0.21	0.03	0.1	0.23	0.33	0.05	0.04	0.71	0.04	0.14	0	2.13
LINC02076	0.01	0.01	0.02	0.01	0.01	0.01	0.02	0	0.03	0	0.04	0	0	0	0	0	0.05	0	0
LGALS9C	0	0	0.01	0	0	0.02	0.01	0	0	0	0.05	0	0	0	0.01	0.02	0	0	0
FAM106A	0.03	0.05	0.02	0.04	0.06	0.01	0.01	0.05	0.08	0.03	0.03	0.03	0	0	0.04	0.05	0.47	0	0
FOXO3B	0.01	0	0	0.01	0.01	0.02	0.02	0	0	0	0	0.04	0.02	0	0	0	0	0	0
TRIM16L	0.01	0	0.01	0.01	0.01	0.01	0.03	0	0.02	0.01	0.02	0.04	0.05	0	0	0	0	0	0.12
FBXW10	0	0	0	0	0.01	0.02	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0
TVP23B	0.1	0.21	0.08	0.11	0.12	0.26	0.15	0.05	0.1	0.07	0.26	0.15	0.17	0.12	0.18	0.04	0.3	0	0.12
AC107982.3	0.01	0.01	0	0	0	0	0.01	0	0	0.01	0.03	0.01	0	0	0	0	0	0	0
PRPSAP2	0.2	0.16	0.16	0.15	0.21	0.22	0.29	0.11	0.15	0.25	0.13	0.26	0.34	0.2	0.12	0.23	0.12	0.16	0.07
FAM83G	0.02	0.02	0.02	0.01	0	0.02	0.02	0	0	0	0.04	0.2	0	0	0	0	0	0	0
GRAP	0.04	0.05	0.07	0.01	0.15	0.02	0.03	0.01	0.01	0	0	0	0.2	0	0	0.02	0	0.18	0
AC007952.7	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007952.2	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
AC007952.4	0.38	0.58	0.4	1.28	0.19	0.3	0.36	0.87	0.19	0.34	0.8	0.4	0.68	3.54	0.76	0.23	0.24	0.63	0.02
GRAPL	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPN2	0.16	0.11	0.09	0.12	0.5	0.12	0.1	0.08	1.28	0.04	0.04	0.45	0.18	0	0.46	0.08	0.79	0.41	0
EPN2-AS1	0	0	0	0	0	0	0	0	0.01	0	0	0	0.08	0.03	0	0	0	0	0
B9D1	0	0	0.01	0.01	0.07	0	0.01	0.02	0.11	0.03	0.03	0.16	0.06	0.03	0	0.02	0.03	0	0.02
MAPK7	0.05	0.07	0.04	0.02	0.19	0.04	0.09	0.05	0.13	0.38	0.06	0.18	0.04	0.04	0.07	0	0.15	0.33	0
MFAP4	0	0	0.03	0.01	0.01	0.01	0	0.01	2.69	0.02	0	0.01	0	0	0	0.03	5.41	0	0
RNF112	0	0.01	0	0	0	0.01	0.01	0.01	0.03	0.03	0	0	0	0	0	0	0.07	0	0
SLC47A1	0	0	0	0	0	0	0.01	0	0.02	0	0	0.02	0.01	0.06	0	0	0	0	0.07
ALDH3A2	0.12	0.18	0.06	0.1	0.28	0.27	0.2	0.24	0.31	0.35	0.24	1.89	0.05	0.03	0.35	0.35	0.31	0	1.49
ALDH3A1	0	0	0	0	0.01	0.01	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0
ULK2	0.04	0.04	0.03	0.01	0.15	0.06	0.09	0.15	0.17	0.33	0.1	0.06	0	0	0.32	0.09	0.13	0	0
AC015726.1	0.01	0.02	0	0.01	0.02	0.02	0.01	0	0.01	0.01	0.01	0.01	0	0.01	0.01	0	0	0	0
AKAP10	0.19	0.21	0.18	0.16	0.29	0.23	0.2	0.15	0.17	0.19	0.23	0.12	0.11	0.06	0.37	0.1	0	0	0
AC005730.3	0.01	0.01	0	0	0	0.01	0	0	0	0	0	0.02	0	0	0	0.01	0	0	0
AC005730.2	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
SPECC1	0.26	0.09	0.12	0.02	0.36	0.45	0.17	0.58	1.22	0.44	0.53	0.01	0.06	0.14	0	0.64	0.31	0.48	0.16
AC008088.1	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0
LGALS9B	0	0	0	0	0	0	0.09	0	0	0	0.03	0	0	0	0	0	0	0	0
AC015818.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07
CCDC144NL	0.01	0.01	0	0.01	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0
CCDC144NL-AS1	0	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0
USP22	0.37	0.35	0.38	0.32	0.77	0.41	0.38	0.51	0.65	0.44	0.43	0.97	0.51	0.64	0.57	0.36	0.81	0.63	0.06
AC087393.2	0.01	0.01	0	0.01	0	0	0.01	0	0	0.01	0.02	0	0	0.01	0	0	0	0	0
DHRS7B	0.06	0.13	0.06	0.04	0.34	0.07	0.11	0.09	0.12	0.07	0.14	0.38	0.24	0.05	0.05	0.04	0.27	0.23	0
TMEM11	0.16	0.23	0.14	0.1	0.26	0.18	0.25	0.18	0.24	0.16	0.29	0.26	0.17	0.12	0.09	0.18	0.6	0.17	0.14
AC087294.1	0.01	0.04	0	0.01	0	0	0	0	0	0.01	0.03	0	0	0.04	0	0	0	0	0
NATD1	0.06	0.03	0.05	0.04	0.03	0.13	0.09	0.02	0.04	0.04	0.02	0.07	0	0.01	0.03	0	0.11	0	0
MAP2K3	0.28	0.26	0.25	0.27	0.25	0.42	0.57	0.76	0.16	1.11	0.48	0.84	0.45	1.77	0.45	0.37	0.19	1	0.28
KCNJ12	0	0	0	0	0.15	0	0	0	0	0	0.01	0	0	0.06	0	0	0	0	0
LINC02693	0	0	0.01	0.01	0.04	0.01	0.02	0.02	0.1	0.01	0	0.04	0.07	0.06	0.02	0	0.05	0	0
AC138761.1	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTRNR2L1	0.01	0.01	0.01	0	0.03	0	0.01	0.01	0.02	0.01	0	0.03	0	0.02	0.07	0	0	0	0
AC129926.1	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
WSB1	2.25	1.51	2.04	1.71	4.24	2.18	1.9	3.39	2.53	3.93	3.41	5.24	2.03	2.12	9.43	1.86	3.15	1.56	0.43
AC026254.2	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0
KSR1	0.09	0.07	0.09	0.08	0.22	0.12	0.09	0.1	0.07	0.21	0.25	0.04	0.06	0.02	0.1	0.02	0	0	0
AC069366.2	0.03	0.02	0.02	0.01	0.01	0.02	0	0.01	0	0.02	0.02	0.02	0.02	0.01	0	0	0.04	0	0
LGALS9	0.12	0.13	0.11	0.05	0.58	0.19	0.22	1.02	0.02	1.98	0.33	0.28	0.29	0.26	1.68	1.08	0	0	0
AC005697.2	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYRM9	0.08	0.14	0.1	0.11	0.13	0.05	0.09	0.06	0.21	0.04	0.09	0.31	0.03	0.09	0.05	0.04	0.1	0.24	0
NLK	0.08	0.1	0.05	0.04	0.2	0.1	0.09	0.08	0.06	0.17	0.15	0.1	0.09	0.08	0.16	0.02	0.09	0	0
AC061975.8	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0
ERVE-1	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0
TMEM97	0.04	0.03	0.03	0.03	0.02	0.03	0.06	0.11	0.02	0.01	0.04	1	0.03	0.01	0.11	0.6	0.1	0	0.97
IFT20	0.33	0.35	0.31	0.29	0.44	0.39	0.5	0.67	0.34	0.48	0.5	0.67	0.39	0.34	0.16	1.62	0.26	0.64	0.23
TNFAIP1	0.07	0.06	0.04	0.05	0.99	0.05	0.1	0.08	0.2	0.03	0.08	0.66	0.03	0.04	0.04	0.04	0.24	0	0.03
POLDIP2	0.11	0.16	0.14	0.11	0.26	0.13	0.21	0.2	0.33	0.22	0.2	0.33	0.08	0.13	0.26	0.17	0.26	0	0.81
TMEM199	0.09	0.11	0.1	0.08	0.13	0.17	0.16	0.12	0.14	0.18	0.09	0.13	0.08	0.1	0.24	0.06	0	0	0
AC002094.2	0	0	0	0	0	0.01	0	0	0	0	0	0	0.06	0	0	0	0	0	0
SARM1	0.06	0.06	0.06	0.03	0.06	0.05	0.09	0.03	0.09	0.04	0.08	0.08	0.05	0	0.25	0	0	0	0
VTN	0.07	0.06	0.03	0.03	0.07	0.09	0.01	0.03	0.05	0.03	0.06	17.69	0.02	0.06	0.19	0	0.05	0	23.64
AC002094.4	0.01	0.05	0.01	0.01	0.01	0.02	0.04	0	0.01	0	0.01	0	0.01	0	0	0	0	0	0
SLC46A1	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.1	0.06	0.02	0.03	0.24	0.01	0	0.66	0	0	0	0
AC015917.2	0	0.01	0	0.01	0	0	0	0.01	0	0	0	0.07	0	0	0.17	0	0	0	0.06
AC005726.1	0.03	0.05	0.05	0.02	0.03	0.06	0.03	0.03	0.01	0.03	0.01	0.02	0.05	0.05	0.03	0.03	0	0.13	0
UNC119	0.16	0.15	0.15	0.11	0.09	0.17	0.18	0.31	0.11	0.66	0.12	0.08	0.24	0.45	0.14	0.56	0.25	0.36	0.17
PIGS	0.17	0.12	0.11	0.14	0.24	0.14	0.26	0.17	0.19	0.34	0.27	0.16	0.09	0.22	0.25	0.17	0.23	0	0
ALDOC	0.06	0.08	0.1	0.11	0.06	0.08	0.12	0.01	0.06	0.02	0.06	0.03	0.05	0	0.01	0.04	0	0	0.27
SPAG5	0.02	0.02	0.02	0.01	0	0.01	0.02	0.04	0	0.02	0.01	0.01	0.05	0	0.03	0	0.16	0	0.03
SPAG5-AS1	0.06	0.07	0.04	0.07	0.02	0.07	0.01	0.07	0.02	0.01	0.05	0	0.06	0.01	0.02	0.04	0	0	0
AC005726.3	0.02	0	0.01	0.01	0.04	0.04	0.03	0.03	0.01	0.02	0.01	0.02	0	0.15	0.01	0	0	0	0
AC005726.5	0.04	0.02	0.03	0.03	0.02	0.06	0.03	0.04	0	0.05	0.03	0.01	0	0.06	0.02	0.04	0	0	0
RSKR	0.07	0.06	0.03	0.04	0.05	0.05	0.09	0.07	0.03	0.07	0.05	0.04	0.04	0.12	0.03	0.03	0	0	0
KIAA0100	0.29	0.27	0.22	0.22	0.3	0.31	0.2	0.32	0.24	0.46	0.25	0.14	0.17	0.68	0.58	0.37	0.17	0	0.05
SDF2	0.43	0.46	0.38	0.35	0.72	0.59	0.68	0.28	0.43	0.3	0.55	0.9	0.33	0.47	0.33	0.2	0.97	0.75	0.07
SUPT6H	0.41	0.38	0.34	0.36	0.49	0.43	0.5	0.35	0.41	0.41	0.47	0.46	0.27	0.74	0.34	0.31	0.22	0.24	0.12
AC010761.3	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0
PROCA1	0.03	0.02	0.04	0.02	0.02	0	0.01	0.05	0.03	0.03	0.01	0.02	0.05	0.04	0	0.03	0	0.13	0
RAB34	0.03	0.04	0.02	0.01	0.18	0.13	0.1	0.37	0.65	0.25	0	0.21	0	0.2	0.25	0.32	0.57	0.4	0
RPL23A	28.15	27.96	31.46	25.98	14.94	25.94	27.75	22.93	19.72	15.54	16.25	15.54	29.83	24.39	7.8	33.6	13.49	19.73	11.25
AC010761.1	0.02	0.02	0.02	0.03	0.01	0.02	0.01	0.01	0.02	0.01	0.02	0	0.02	0	0	0.02	0	0	0
TLCD1	0.03	0.02	0.02	0.04	0.01	0.01	0	0.01	0	0	0.01	0.1	0	0.07	0	0.01	0	0	0
NEK8	0.05	0.04	0.03	0.05	0.04	0.03	0.05	0	0.03	0.04	0	0.05	0.04	1.06	0	0.05	0	0.36	0
AC010761.2	0	0	0	0.01	0	0	0	0	0	0	0.01	0.02	0	0.03	0	0	0	0	0
TRAF4	0.2	0.13	0.23	0.22	0.07	0.12	0.14	0.13	0.1	0.1	0.07	0.41	0.39	2.34	0.13	0.22	0.09	0.24	0.08
AC010761.4	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0
FAM222B	0.11	0.11	0.09	0.12	0.2	0.11	0.13	0.07	0.08	0.07	0.13	0.24	0.08	0.05	0.1	0.09	0	0	0
ERAL1	0.08	0.11	0.04	0.07	0.14	0.08	0.08	0.05	0.18	0.08	0.1	0.17	0.04	0.03	0.04	0.03	0	0	0.03
FLOT2	0.37	0.36	0.26	0.29	0.47	0.4	0.52	0.29	0.2	0.67	0.38	0.38	0.36	0.23	0.17	0.51	0.31	0	0.03
AC024267.3	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
AC024267.6	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS13	0.05	0.06	0.02	0.04	0.04	0.04	0.11	0.01	0.02	0.02	0.09	0.01	0.06	0	0.06	0.03	0	0	0.04
PHF12	0.63	0.47	0.61	0.4	0.16	0.39	0.38	0.2	0.16	0.31	0.51	0.11	0.21	0.08	0.13	0.15	0.25	0.17	0.08
AC024267.4	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIPOX	0	0.01	0	0	0	0.01	0.01	0.04	0.01	0	0.02	0.01	0	0	0.07	0	0	0	0.83
SEZ6	0.01	0.02	0.01	0.03	0	0.02	0.01	0.01	0	0	0.04	0.01	0	0	0.02	0.04	0	0.23	0
MYO18A	0.12	0.08	0.07	0.11	0.2	0.07	0.06	0.12	0.05	0.09	0.07	0.12	0.03	0.17	0.17	0.21	0.21	0	0
TIAF1	0.01	0.02	0.02	0.02	0	0.02	0.01	0	0.01	0	0.01	0	0	0.03	0.04	0	0.12	0	0
CRYBA1	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0
NUFIP2	1.52	1.26	1.32	1.39	1.38	1.74	1.48	1.67	1	1.54	1.79	1.19	0.94	1.74	1.6	0.8	0.87	1.55	0.29
AC068025.2	0.01	0.01	0	0	0	0.01	0.01	0.01	0	0.01	0	0.03	0.02	0	0	0	0	0	0
AC068025.1	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0
